step,timestamp,actual_demand,lstm_forecast,reactive_servers,lstm_servers,reactive_capacity,lstm_capacity,reactive_sla_violation,lstm_sla_violation,reactive_over_prov,lstm_over_prov,reactive_action,lstm_action,reactive_cum_sla_pct,lstm_cum_sla_pct,reactive_cum_cost,lstm_cum_cost
180,2026-08-26 16:34:33,99.112076,122.99129,3,2,240.0,160.0,0,0,1,0,hold,hold,0.5524861878453038,0.0,0.292817679558011,0.23204419889502761
181,2026-08-26 16:39:33,77.4313,122.11262,2,3,160.0,240.0,0,0,1,1,scale_down -1,scale_up +1,0.5494505494505495,0.0,0.2967032967032967,0.23626373626373626
182,2026-08-26 16:44:33,94.46619,112.71614,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,0.546448087431694,0.0,0.29508196721311475,0.23497267759562843
183,2026-08-26 16:49:33,113.0497,106.45285,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5434782608695652,0.0,0.29347826086956524,0.23369565217391305
184,2026-08-26 16:54:33,98.33776,104.33847,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5405405405405406,0.0,0.2918918918918919,0.23243243243243245
185,2026-08-26 16:59:33,118.93448,101.16121,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5376344086021506,0.0,0.29032258064516125,0.23118279569892472
186,2026-08-26 17:04:33,145.05463,102.14433,2,2,160.0,160.0,0,0,0,0,hold,hold,0.53475935828877,0.0,0.2887700534759358,0.22994652406417113
187,2026-08-26 17:09:33,145.05463,110.800125,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.5319148936170213,0.0,0.2872340425531915,0.22872340425531915
188,2026-08-26 17:14:33,147.89378,120.665054,3,2,240.0,160.0,0,0,0,0,hold,hold,0.5291005291005291,0.0,0.2857142857142857,0.2275132275132275
189,2026-08-26 17:19:33,114.59832,128.70422,3,2,240.0,160.0,0,0,1,0,hold,hold,0.5263157894736842,0.0,0.2894736842105263,0.22631578947368422
190,2026-08-26 17:24:33,100.14447,128.7376,3,3,240.0,240.0,0,0,1,1,hold,scale_up +1,0.5235602094240838,0.0,0.2931937172774869,0.23036649214659685
191,2026-08-26 17:29:33,100.14447,123.66311,3,3,240.0,240.0,0,0,1,1,hold,hold,0.5208333333333333,0.0,0.296875,0.234375
192,2026-08-26 17:34:33,133.18182,116.352234,3,2,240.0,160.0,0,0,0,0,hold,scale_down -1,0.5181347150259068,0.0,0.29533678756476683,0.23316062176165803
193,2026-08-26 17:39:33,110.72675,114.56583,3,2,240.0,160.0,0,0,1,0,hold,hold,0.5154639175257731,0.0,0.29896907216494845,0.23195876288659795
194,2026-08-26 17:44:33,87.75547,112.55694,2,2,160.0,160.0,0,0,0,0,scale_down -1,hold,0.5128205128205128,0.0,0.29743589743589743,0.23076923076923078
195,2026-08-26 17:49:33,99.112076,107.35102,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5102040816326531,0.0,0.29591836734693877,0.22959183673469388
196,2026-08-26 17:54:33,96.01481,104.37241,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5076142131979695,0.0,0.29441624365482233,0.22842639593908629
197,2026-08-26 17:59:33,88.27168,101.88834,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5050505050505051,0.0,0.29292929292929293,0.22727272727272727
198,2026-08-26 18:04:33,120.79282,98.53878,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5025125628140703,0.0,0.2914572864321608,0.22613065326633167
199,2026-08-26 18:09:33,130.0846,99.64029,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5,0.0,0.29000000000000004,0.225
200,2026-08-26 18:14:33,117.69557,105.482376,3,2,240.0,160.0,0,0,1,0,scale_up +1,hold,0.4975124378109453,0.0,0.2935323383084577,0.22388059701492538
201,2026-08-26 18:19:33,91.88514,110.664764,3,2,240.0,160.0,0,0,1,0,hold,hold,0.49504950495049505,0.0,0.29702970297029707,0.22277227722772278
202,2026-08-26 18:24:33,120.01851,109.59535,3,2,240.0,160.0,0,0,0,0,hold,hold,0.49261083743842365,0.0,0.2955665024630542,0.22167487684729065
203,2026-08-26 18:29:33,107.371414,110.654755,3,2,240.0,160.0,0,0,1,0,hold,hold,0.49019607843137253,0.0,0.2990196078431373,0.22058823529411764
204,2026-08-26 18:34:33,104.06767,110.39641,3,2,240.0,160.0,0,0,1,0,hold,hold,0.4878048780487805,0.0,0.30243902439024395,0.21951219512195122
205,2026-08-26 18:39:33,108.40382,108.17028,3,2,240.0,160.0,0,0,1,0,hold,hold,0.48543689320388345,0.0,0.3058252427184466,0.21844660194174756
206,2026-08-26 18:44:33,108.40382,106.74007,3,2,240.0,160.0,0,0,1,0,hold,hold,0.4830917874396135,0.0,0.30917874396135264,0.21739130434782608
207,2026-08-26 18:49:33,135.65964,106.47315,3,2,240.0,160.0,0,0,0,0,hold,hold,0.4807692307692308,0.0,0.3076923076923077,0.21634615384615385
208,2026-08-26 18:54:33,137.82771,111.44862,3,2,240.0,160.0,0,0,0,0,hold,hold,0.4784688995215311,0.0,0.3062200956937799,0.215311004784689
209,2026-08-26 18:59:33,117.69557,116.91424,3,2,240.0,160.0,0,0,1,0,hold,hold,0.4761904761904762,0.0,0.30952380952380953,0.21428571428571427
210,2026-08-26 19:04:33,143.506,119.43968,3,2,240.0,160.0,0,0,0,0,hold,hold,0.47393364928909953,0.0,0.3080568720379147,0.2132701421800948
211,2026-08-26 19:09:33,146.60326,124.15627,3,2,240.0,160.0,0,0,0,0,hold,hold,0.4716981132075472,0.0,0.30660377358490565,0.21226415094339623
212,2026-08-26 19:14:33,130.0846,129.1452,3,3,240.0,240.0,0,0,0,0,hold,scale_up +1,0.4694835680751174,0.0,0.3051643192488263,0.2112676056338028
213,2026-08-26 19:19:33,145.57083,130.65665,3,3,240.0,240.0,0,0,0,0,hold,hold,0.46728971962616817,0.0,0.3037383177570093,0.2102803738317757
214,2026-08-26 19:24:33,131.63321,132.33427,3,3,240.0,240.0,0,0,0,0,hold,hold,0.46511627906976744,0.0,0.3023255813953488,0.20930232558139536
215,2026-08-26 19:29:33,132.2969,131.91844,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4629629629629629,0.0,0.30092592592592593,0.20833333333333334
216,2026-08-26 19:34:33,144.53842,131.3439,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4608294930875576,0.0,0.2995391705069125,0.2073732718894009
217,2026-08-26 19:39:33,159.50847,131.74135,3,3,240.0,240.0,0,0,0,0,hold,hold,0.45871559633027525,0.0,0.2981651376146789,0.20642201834862386
218,2026-08-26 19:44:33,153.83018,135.52396,3,3,240.0,240.0,0,0,0,0,hold,hold,0.45662100456621,0.0,0.2968036529680365,0.2054794520547945
219,2026-08-26 19:49:33,136.89853,139.59721,3,3,240.0,240.0,0,0,0,0,hold,hold,0.45454545454545453,0.0,0.2954545454545454,0.20454545454545456
220,2026-08-26 19:54:33,114.59832,139.43796,3,3,240.0,240.0,0,0,1,1,hold,hold,0.4524886877828055,0.0,0.2986425339366516,0.2081447963800905
221,2026-08-26 19:59:33,170.34885,134.39856,3,3,240.0,240.0,0,0,0,0,hold,hold,0.45045045045045046,0.0,0.2972972972972973,0.2072072072072072
222,2026-08-26 20:04:33,128.84567,137.24869,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4484304932735426,0.0,0.29596412556053814,0.2062780269058296
223,2026-08-26 20:09:33,126.98733,135.4206,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4464285714285714,0.0,0.2946428571428571,0.20535714285714285
224,2026-08-26 20:14:33,165.39325,131.92015,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4444444444444444,0.0,0.29333333333333333,0.20444444444444446
225,2026-08-26 20:19:33,184.8027,135.19919,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4424778761061947,0.0,0.29203539823008845,0.20353982300884957
226,2026-08-26 20:24:33,150.52644,144.36073,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4405286343612335,0.0,0.2907488986784141,0.2026431718061674
227,2026-08-26 20:29:33,99.886375,148.57414,3,3,240.0,240.0,0,0,1,1,hold,hold,0.43859649122807015,0.0,0.29385964912280704,0.20614035087719298
228,2026-08-26 20:34:33,126.36789,139.4856,3,3,240.0,240.0,0,0,0,0,hold,hold,0.43668122270742354,0.0,0.2925764192139738,0.2052401746724891
229,2026-08-26 20:39:33,161.0571,133.29669,3,3,240.0,240.0,0,0,0,0,hold,hold,0.43478260869565216,0.0,0.29130434782608694,0.20434782608695654
230,2026-08-26 20:44:33,157.95984,134.03291,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4329004329004329,0.0,0.29004329004329005,0.20346320346320346
231,2026-08-26 20:49:33,151.14589,136.29738,3,3,240.0,240.0,0,0,0,0,hold,hold,0.43103448275862066,0.0,0.28879310344827586,0.2025862068965517
232,2026-08-26 20:54:33,180.41492,138.28221,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4291845493562232,0.0,0.2875536480686695,0.2017167381974249
233,2026-08-26 20:59:33,180.41492,146.16292,3,3,240.0,240.0,0,0,0,0,hold,hold,0.4273504273504274,0.0,0.2863247863247863,0.20085470085470086
234,2026-08-26 21:04:33,255.21356,155.43175,3,3,240.0,240.0,1,1,0,0,hold,hold,0.851063829787234,0.425531914893617,0.30638297872340425,0.22127659574468087
235,2026-08-26 21:09:33,238.4884,175.27376,4,3,320.0,240.0,0,0,0,0,scale_up +1,hold,0.847457627118644,0.423728813559322,0.3050847457627119,0.22033898305084745
236,2026-08-26 21:14:33,198.22412,192.24794,4,3,320.0,240.0,0,0,0,0,hold,hold,0.8438818565400843,0.42194092827004215,0.3037974683544304,0.21940928270042193
237,2026-08-26 21:19:33,183.51218,197.75858,4,4,320.0,320.0,0,0,0,0,hold,scale_up +1,0.8403361344537815,0.42016806722689076,0.3025210084033614,0.2184873949579832
238,2026-08-26 21:24:33,146.34515,194.67438,4,4,320.0,320.0,0,0,1,1,hold,hold,0.8368200836820083,0.41841004184100417,0.3054393305439331,0.2217573221757322
239,2026-08-26 21:29:33,190.48099,180.87172,4,4,320.0,320.0,0,0,0,0,hold,hold,0.8333333333333334,0.4166666666666667,0.3041666666666667,0.22083333333333335
240,2026-08-26 21:34:33,202.3538,174.59984,4,4,320.0,320.0,0,0,0,0,hold,hold,0.8298755186721992,0.4149377593360996,0.30290456431535273,0.21991701244813278
241,2026-08-26 21:39:33,188.93237,173.20851,4,3,320.0,240.0,0,0,0,0,hold,scale_down -1,0.8264462809917356,0.4132231404958678,0.30165289256198347,0.2190082644628099
242,2026-08-26 21:44:33,192.02962,173.34645,4,3,320.0,240.0,0,0,0,0,hold,hold,0.823045267489712,0.411522633744856,0.3004115226337448,0.21810699588477364
243,2026-08-26 21:49:33,154.8626,175.46031,4,3,320.0,240.0,0,0,1,0,hold,hold,0.819672131147541,0.4098360655737705,0.30327868852459017,0.21721311475409835
244,2026-08-26 21:54:33,156.92743,170.57996,4,3,320.0,240.0,0,0,1,0,hold,hold,0.8163265306122449,0.40816326530612246,0.30612244897959184,0.21632653061224488
245,2026-08-26 21:59:33,123.890076,164.8154,4,3,320.0,240.0,0,0,1,0,hold,hold,0.8130081300813009,0.40650406504065045,0.3089430894308943,0.21544715447154472
246,2026-08-26 22:04:33,187.38376,152.21393,4,3,320.0,240.0,0,0,0,0,hold,hold,0.8097165991902834,0.4048582995951417,0.3076923076923077,0.2145748987854251
247,2026-08-26 22:09:33,139.37634,151.27196,4,3,320.0,240.0,0,0,1,0,hold,hold,0.8064516129032258,0.4032258064516129,0.31048387096774194,0.21370967741935484
248,2026-08-26 22:14:33,192.02962,147.11598,4,3,320.0,240.0,0,0,0,0,hold,hold,0.8032128514056224,0.4016064257028112,0.3092369477911647,0.21285140562248997
249,2026-08-26 22:19:33,159.19875,151.82143,4,3,320.0,240.0,0,0,1,0,hold,hold,0.8,0.4,0.312,0.212
250,2026-08-26 22:24:33,136.27908,154.22192,4,3,320.0,240.0,0,0,1,0,hold,hold,0.796812749003984,0.398406374501992,0.3147410358565737,0.21115537848605578
251,2026-08-26 22:29:33,238.4884,150.5738,4,3,320.0,240.0,0,0,0,0,hold,hold,0.7936507936507936,0.3968253968253968,0.3134920634920635,0.2103174603174603
252,2026-08-26 22:34:33,182.73785,163.93892,4,3,320.0,240.0,0,0,0,0,hold,hold,0.7905138339920948,0.3952569169960474,0.31225296442687744,0.20948616600790512
253,2026-08-26 22:39:33,175.51094,169.26025,4,3,320.0,240.0,0,0,0,0,hold,hold,0.7874015748031495,0.39370078740157477,0.3110236220472441,0.20866141732283464
254,2026-08-26 22:44:33,175.51094,171.81015,4,3,320.0,240.0,0,0,0,0,hold,hold,0.7843137254901961,0.39215686274509803,0.30980392156862746,0.20784313725490194
255,2026-08-26 22:49:33,181.18924,170.39487,4,3,320.0,240.0,0,0,0,0,hold,hold,0.78125,0.390625,0.30859375,0.20703125
256,2026-08-26 22:54:33,198.22412,170.31686,4,3,320.0,240.0,0,0,0,0,hold,hold,0.7782101167315175,0.38910505836575876,0.30739299610894943,0.20622568093385213
257,2026-08-26 22:59:33,126.98733,173.53758,4,3,320.0,240.0,0,0,1,0,hold,hold,0.7751937984496124,0.3875968992248062,0.31007751937984496,0.2054263565891473
258,2026-08-26 23:04:33,120.79282,162.068,4,3,320.0,240.0,0,0,1,0,hold,hold,0.7722007722007722,0.3861003861003861,0.3127413127413127,0.2046332046332046
259,2026-08-26 23:09:33,182.73785,149.54242,4,3,320.0,240.0,0,0,0,0,hold,hold,0.7692307692307693,0.38461538461538464,0.31153846153846154,0.20384615384615384
260,2026-08-26 23:14:33,150.21672,148.59816,4,3,320.0,240.0,0,0,1,0,hold,hold,0.7662835249042145,0.38314176245210724,0.31417624521072796,0.20306513409961685
261,2026-08-26 23:19:33,136.27908,146.58862,4,3,320.0,240.0,0,0,1,0,hold,hold,0.7633587786259541,0.38167938931297707,0.316793893129771,0.20229007633587787
262,2026-08-26 23:24:33,167.2516,142.46811,4,3,320.0,240.0,0,0,0,0,hold,hold,0.7604562737642585,0.38022813688212925,0.3155893536121673,0.20152091254752852
263,2026-08-26 23:29:33,114.59832,143.3554,3,3,240.0,240.0,0,0,1,1,scale_down -1,hold,0.7575757575757576,0.3787878787878788,0.3181818181818182,0.20454545454545456
264,2026-08-26 23:34:33,141.69928,139.01714,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7547169811320755,0.37735849056603776,0.3169811320754717,0.20377358490566036
265,2026-08-26 23:39:33,102.20931,136.64578,3,3,240.0,240.0,0,0,1,1,hold,hold,0.7518796992481203,0.37593984962406013,0.31954887218045114,0.20676691729323307
266,2026-08-26 23:44:33,173.4461,127.272026,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7490636704119851,0.37453183520599254,0.31835205992509363,0.20599250936329588
267,2026-08-26 23:49:33,144.53842,130.7599,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7462686567164178,0.3731343283582089,0.3171641791044776,0.20522388059701493
268,2026-08-26 23:54:33,128.53595,133.75775,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7434944237918215,0.37174721189591076,0.3159851301115242,0.20446096654275092
269,2026-08-26 23:59:33,142.47359,132.58488,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7407407407407408,0.3703703703703704,0.3148148148148148,0.2037037037037037
270,2026-08-27 00:04:33,96.63426,134.12076,3,3,240.0,240.0,0,0,1,1,hold,hold,0.7380073800738007,0.36900369003690037,0.3173431734317343,0.2066420664206642
271,2026-08-27 00:09:33,169.7294,126.859,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7352941176470588,0.3676470588235294,0.3161764705882353,0.20588235294117646
272,2026-08-27 00:14:33,134.73045,130.91322,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7326007326007326,0.3663003663003663,0.315018315018315,0.20512820512820512
273,2026-08-27 00:19:33,169.31644,130.52861,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7299270072992701,0.36496350364963503,0.31386861313868614,0.20437956204379562
274,2026-08-27 00:24:33,166.63216,136.75822,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7272727272727273,0.36363636363636365,0.31272727272727274,0.20363636363636364
275,2026-08-27 00:29:33,140.40875,143.88112,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7246376811594203,0.36231884057971014,0.3115942028985507,0.20289855072463767
276,2026-08-27 00:34:33,157.07492,144.8294,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7220216606498195,0.36101083032490977,0.3104693140794224,0.20216606498194947
277,2026-08-27 00:39:33,131.11699,147.18642,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7194244604316548,0.3597122302158274,0.30935251798561153,0.2014388489208633
278,2026-08-27 00:44:33,119.2442,142.29706,3,3,240.0,240.0,0,0,1,1,hold,hold,0.7168458781362007,0.35842293906810035,0.3118279569892473,0.20430107526881722
279,2026-08-27 00:49:33,129.31027,135.78459,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7142857142857143,0.35714285714285715,0.3107142857142857,0.20357142857142857
280,2026-08-27 00:54:33,150.99103,130.01778,3,3,240.0,240.0,0,0,0,0,hold,hold,0.7117437722419928,0.3558718861209964,0.3096085409252669,0.20284697508896796
281,2026-08-27 00:59:33,97.56343,130.01625,3,3,240.0,240.0,0,0,1,1,hold,hold,0.7092198581560284,0.3546099290780142,0.3120567375886525,0.20567375886524822
282,2026-08-27 01:04:33,108.40382,124.22496,3,3,240.0,240.0,0,0,1,1,hold,hold,0.7067137809187279,0.35335689045936397,0.31448763250883394,0.20848056537102472
283,2026-08-27 01:09:33,111.50107,118.13585,3,2,240.0,160.0,0,0,1,0,hold,scale_down -1,0.7042253521126761,0.35211267605633806,0.31690140845070425,0.20774647887323944
284,2026-08-27 01:14:33,122.341446,114.34694,3,2,240.0,160.0,0,0,0,0,hold,hold,0.7017543859649122,0.3508771929824561,0.3157894736842105,0.20701754385964913
285,2026-08-27 01:19:33,167.2516,113.68681,3,2,240.0,160.0,0,1,0,0,hold,hold,0.6993006993006993,0.6993006993006993,0.3146853146853147,0.22377622377622378
286,2026-08-27 01:24:33,110.46866,121.36096,3,2,240.0,160.0,0,0,1,0,hold,hold,0.6968641114982579,0.6968641114982579,0.3170731707317073,0.2229965156794425
287,2026-08-27 01:29:33,83.6258,121.82877,2,3,160.0,240.0,0,0,0,1,scale_down -1,scale_up +1,0.6944444444444444,0.6944444444444444,0.3159722222222222,0.22569444444444442
288,2026-08-27 01:34:33,120.79282,116.79434,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,0.6920415224913495,0.6920415224913495,0.31487889273356406,0.22491349480968859
289,2026-08-27 01:39:33,115.63073,114.4568,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6896551724137931,0.6896551724137931,0.3137931034482759,0.22413793103448276
290,2026-08-27 01:44:33,100.66069,112.88052,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6872852233676976,0.6872852233676976,0.3127147766323024,0.2233676975945017
291,2026-08-27 01:49:33,139.37634,109.515945,2,2,160.0,160.0,0,0,0,0,hold,hold,0.684931506849315,0.684931506849315,0.3116438356164384,0.2226027397260274
292,2026-08-27 01:54:33,108.40382,111.397285,3,2,240.0,160.0,0,0,1,0,scale_up +1,hold,0.6825938566552902,0.6825938566552902,0.31399317406143346,0.22184300341296928
293,2026-08-27 01:59:33,109.17813,112.83937,3,2,240.0,160.0,0,0,1,0,hold,hold,0.6802721088435374,0.6802721088435374,0.31632653061224486,0.22108843537414968
294,2026-08-27 02:04:33,137.3115,113.321465,3,2,240.0,160.0,0,0,0,0,hold,hold,0.6779661016949152,0.6779661016949152,0.3152542372881356,0.22033898305084745
295,2026-08-27 02:09:33,145.57083,116.08382,3,2,240.0,160.0,0,0,0,0,hold,hold,0.6756756756756757,0.6756756756756757,0.3141891891891892,0.21959459459459457
296,2026-08-27 02:14:33,149.7005,121.74399,3,2,240.0,160.0,0,0,0,0,hold,hold,0.6734006734006733,0.6734006734006733,0.31313131313131315,0.21885521885521886
297,2026-08-27 02:19:33,104.53225,128.67378,3,3,240.0,240.0,0,0,1,1,hold,scale_up +1,0.6711409395973155,0.6711409395973155,0.31543624161073824,0.2214765100671141
298,2026-08-27 02:24:33,131.32349,126.04053,3,3,240.0,240.0,0,0,0,0,hold,hold,0.6688963210702341,0.6688963210702341,0.31438127090301,0.22073578595317725
299,2026-08-27 02:29:33,117.69557,125.9049,3,3,240.0,240.0,0,0,1,1,hold,hold,0.6666666666666667,0.6666666666666667,0.31666666666666665,0.22333333333333333
300,2026-08-27 02:34:33,109.436226,123.56667,3,3,240.0,240.0,0,0,1,1,hold,hold,0.6644518272425249,0.6644518272425249,0.31893687707641194,0.22591362126245848
301,2026-08-27 02:39:33,122.12021,118.83035,3,3,240.0,240.0,0,0,0,0,hold,hold,0.6622516556291391,0.6622516556291391,0.31788079470198677,0.2251655629139073
302,2026-08-27 02:44:33,105.306564,116.46814,3,2,240.0,160.0,0,0,1,0,hold,scale_down -1,0.6600660066006601,0.6600660066006601,0.3201320132013201,0.22442244224422442
303,2026-08-27 02:49:33,119.2442,112.980034,3,2,240.0,160.0,0,0,1,0,hold,hold,0.6578947368421052,0.6578947368421052,0.3223684210526316,0.2236842105263158
304,2026-08-27 02:54:33,151.76534,113.13932,3,2,240.0,160.0,0,0,0,0,hold,hold,0.6557377049180327,0.6557377049180327,0.32131147540983607,0.22295081967213115
305,2026-08-27 02:59:33,151.76534,118.36074,3,2,240.0,160.0,0,0,0,0,hold,hold,0.6535947712418301,0.6535947712418301,0.3202614379084967,0.2222222222222222
306,2026-08-27 03:04:33,118.93448,125.983955,3,2,240.0,160.0,0,0,1,0,hold,hold,0.6514657980456027,0.6514657980456027,0.3224755700325733,0.22149837133550487
307,2026-08-27 03:09:33,130.0846,127.77133,3,3,240.0,240.0,0,0,0,0,hold,scale_up +1,0.6493506493506493,0.6493506493506493,0.32142857142857145,0.2207792207792208
308,2026-08-27 03:14:33,151.76534,127.99325,3,3,240.0,240.0,0,0,0,0,hold,hold,0.6472491909385114,0.6472491909385114,0.32038834951456313,0.22006472491909385
309,2026-08-27 03:19:33,117.69557,131.59673,3,3,240.0,240.0,0,0,1,1,hold,hold,0.6451612903225806,0.6451612903225806,0.32258064516129037,0.2225806451612903
310,2026-08-27 03:24:33,99.112076,129.46744,3,3,240.0,240.0,0,0,1,1,hold,hold,0.6430868167202572,0.6430868167202572,0.32475884244372993,0.22508038585209
311,2026-08-27 03:29:33,89.820305,121.99883,2,3,160.0,240.0,0,0,0,1,scale_down -1,hold,0.641025641025641,0.641025641025641,0.32371794871794873,0.22756410256410256
312,2026-08-27 03:34:33,92.91756,112.88754,2,2,160.0,160.0,0,0,0,0,hold,scale_down -1,0.6389776357827476,0.6389776357827476,0.3226837060702875,0.2268370607028754
313,2026-08-27 03:39:33,105.306564,105.94139,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6369426751592357,0.6369426751592357,0.321656050955414,0.22611464968152867
314,2026-08-27 03:44:33,99.112076,102.1121,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6349206349206349,0.6349206349206349,0.3206349206349206,0.2253968253968254
315,2026-08-27 03:49:33,129.31027,99.23934,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6329113924050633,0.6329113924050633,0.31962025316455694,0.22468354430379747
316,2026-08-27 03:54:33,156.41124,103.48416,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6309148264984227,0.6309148264984227,0.3186119873817035,0.22397476340694006
317,2026-08-27 03:59:33,133.18182,114.293175,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.628930817610063,0.628930817610063,0.31761006289308175,0.22327044025157233
318,2026-08-27 04:04:33,122.341446,122.25495,3,2,240.0,160.0,0,0,0,0,hold,hold,0.6269592476489028,0.6269592476489028,0.3166144200626959,0.2225705329153605
319,2026-08-27 04:09:33,87.75547,125.32009,2,3,160.0,240.0,0,0,0,1,scale_down -1,scale_up +1,0.625,0.625,0.315625,0.225
320,2026-08-27 04:14:33,134.21426,119.58971,2,3,160.0,240.0,0,0,0,0,hold,hold,0.6230529595015576,0.6230529595015576,0.3146417445482866,0.22429906542056074
321,2026-08-27 04:19:33,134.21426,118.96215,3,3,240.0,240.0,0,0,0,0,scale_up +1,hold,0.6211180124223602,0.6211180124223602,0.3136645962732919,0.2236024844720497
322,2026-08-27 04:24:33,108.40382,119.650635,3,3,240.0,240.0,0,0,1,1,hold,hold,0.6191950464396285,0.6191950464396285,0.31578947368421056,0.2260061919504644
323,2026-08-27 04:29:33,114.59832,116.89511,3,2,240.0,160.0,0,0,1,0,hold,scale_down -1,0.6172839506172839,0.6172839506172839,0.3179012345679012,0.22530864197530864
324,2026-08-27 04:34:33,104.06767,115.446075,3,2,240.0,160.0,0,0,1,0,hold,hold,0.6153846153846154,0.6153846153846154,0.32,0.2246153846153846
325,2026-08-27 04:39:33,80.52855,112.799355,2,2,160.0,160.0,0,0,0,0,scale_down -1,hold,0.6134969325153374,0.6134969325153374,0.31901840490797545,0.22392638036809814
326,2026-08-27 04:44:33,97.04723,106.93934,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6116207951070336,0.6116207951070336,0.3180428134556575,0.22324159021406728
327,2026-08-27 04:49:33,103.757935,101.39298,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6097560975609756,0.6097560975609756,0.31707317073170727,0.2225609756097561
328,2026-08-27 04:54:33,89.820305,99.07842,2,2,160.0,160.0,0,0,0,0,hold,hold,0.60790273556231,0.60790273556231,0.3161094224924012,0.22188449848024316
329,2026-08-27 04:59:33,105.306564,97.23999,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6060606060606061,0.6060606060606061,0.3151515151515152,0.22121212121212122
330,2026-08-27 05:04:33,96.01481,97.60589,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6042296072507553,0.6042296072507553,0.3141993957703928,0.22054380664652568
331,2026-08-27 05:09:33,96.63426,97.91907,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6024096385542169,0.6024096385542169,0.3132530120481928,0.21987951807228917
332,2026-08-27 05:14:33,109.95244,98.61082,2,2,160.0,160.0,0,0,0,0,hold,hold,0.6006006006006006,0.6006006006006006,0.3123123123123123,0.21921921921921922
333,2026-08-27 05:19:33,114.59832,100.32344,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5988023952095809,0.5988023952095809,0.31137724550898205,0.218562874251497
334,2026-08-27 05:24:33,109.95244,103.18534,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5970149253731344,0.5970149253731344,0.31044776119402984,0.21791044776119403
335,2026-08-27 05:29:33,106.338974,105.90099,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5952380952380952,0.5952380952380952,0.30952380952380953,0.21726190476190477
336,2026-08-27 05:34:33,118.46989,106.73148,2,2,160.0,160.0,0,0,0,0,hold,hold,0.5934718100890208,0.5934718100890208,0.30860534124629085,0.21661721068249257
337,2026-08-27 05:39:33,134.42073,109.06582,2,2,160.0,160.0,0,0,0,0,hold,hold,0.591715976331361,0.591715976331361,0.30769230769230765,0.21597633136094674
338,2026-08-27 05:44:33,135.24667,113.89798,3,2,240.0,160.0,0,0,0,0,scale_up +1,hold,0.5899705014749262,0.5899705014749262,0.30678466076696165,0.2153392330383481
339,2026-08-27 05:49:33,129.46513,118.81952,3,2,240.0,160.0,0,0,0,0,hold,hold,0.5882352941176471,0.5882352941176471,0.3058823529411765,0.2147058823529412
340,2026-08-27 05:54:33,120.27661,122.19224,3,2,240.0,160.0,0,0,0,0,hold,hold,0.5865102639296188,0.5865102639296188,0.3049853372434017,0.21407624633431085
341,2026-08-27 05:59:33,129.31027,122.94638,3,3,240.0,240.0,0,0,0,0,hold,scale_up +1,0.5847953216374269,0.5847953216374269,0.30409356725146197,0.2134502923976608
